dt_id,dm_id,inv_id,descr,open_date
1,6,451,sample description sorry,604
5,6,995,sample description sorry,274
11,6,710,sample description sorry,582
8,7,602,sample description sorry,371
10,7,175,sample description sorry,545
10,2,733,sample description sorry,378
4,7,561,sample description sorry,692
5,5,230,sample description sorry,617
6,1,516,sample description sorry,332
11,2,170,sample description sorry,338
6,3,1007,sample description sorry,601
10,5,353,sample description sorry,426
6,3,857,sample description sorry,595
7,2,60,sample description sorry,637
5,1,40,sample description sorry,444
9,5,104,sample description sorry,266
3,5,492,sample description sorry,576
7,2,575,sample description sorry,105
1,7,500,sample description sorry,181
5,3,544,sample description sorry,81
1,5,794,sample description sorry,551
6,4,483,sample description sorry,440
3,1,108,sample description sorry,372
11,7,982,sample description sorry,450
2,1,858,sample description sorry,374
5,3,289,sample description sorry,102
4,6,903,sample description sorry,391
11,3,878,sample description sorry,192
11,3,914,sample description sorry,109
3,1,903,sample description sorry,217
3,1,477,sample description sorry,29
2,3,29,sample description sorry,529
3,5,233,sample description sorry,284
8,3,732,sample description sorry,442
6,2,536,sample description sorry,37
2,2,209,sample description sorry,492
10,6,401,sample description sorry,548
3,5,185,sample description sorry,128
9,1,260,sample description sorry,496
9,6,809,sample description sorry,481
10,1,52,sample description sorry,8
1,1,730,sample description sorry,333
4,2,934,sample description sorry,188
11,3,527,sample description sorry,235
3,4,843,sample description sorry,91
7,3,318,sample description sorry,669
10,7,553,sample description sorry,506
7,3,50,sample description sorry,553
4,1,906,sample description sorry,611
9,5,514,sample description sorry,679
1,3,210,sample description sorry,444
11,4,667,sample description sorry,108
8,3,246,sample description sorry,225
7,7,122,sample description sorry,602
10,3,320,sample description sorry,630
3,2,414,sample description sorry,178
1,7,212,sample description sorry,269
9,1,266,sample description sorry,577
3,5,802,sample description sorry,350
5,3,597,sample description sorry,349
6,4,886,sample description sorry,95
8,6,765,sample description sorry,231
1,4,139,sample description sorry,327
11,3,951,sample description sorry,493
7,7,766,sample description sorry,538
1,5,887,sample description sorry,182
8,1,101,sample description sorry,686
2,6,705,sample description sorry,271
8,2,596,sample description sorry,574
10,4,69,sample description sorry,677
3,6,479,sample description sorry,682
8,1,78,sample description sorry,537
7,1,754,sample description sorry,431
10,5,809,sample description sorry,609
8,7,900,sample description sorry,690
3,7,443,sample description sorry,666
11,3,130,sample description sorry,240
4,6,979,sample description sorry,114
7,1,976,sample description sorry,42
11,4,317,sample description sorry,83
5,2,86,sample description sorry,208
3,5,559,sample description sorry,286
6,1,25,sample description sorry,628
8,4,303,sample description sorry,571
10,4,985,sample description sorry,563
11,4,534,sample description sorry,368
6,6,20,sample description sorry,514
11,7,689,sample description sorry,97
4,1,975,sample description sorry,314
7,6,997,sample description sorry,420
7,5,849,sample description sorry,655
3,3,285,sample description sorry,116
3,1,771,sample description sorry,386
10,7,318,sample description sorry,381
6,4,703,sample description sorry,164
5,2,171,sample description sorry,120
4,7,153,sample description sorry,348
6,6,214,sample description sorry,98
5,6,40,sample description sorry,628
1,2,144,sample description sorry,77
7,2,804,sample description sorry,603
9,2,444,sample description sorry,647
3,3,1008,sample description sorry,24
6,6,187,sample description sorry,4
4,2,1001,sample description sorry,285
1,6,1000,sample description sorry,346
11,4,610,sample description sorry,479
4,6,436,sample description sorry,152
2,2,691,sample description sorry,562
5,2,200,sample description sorry,115
8,7,715,sample description sorry,294
3,6,445,sample description sorry,612
6,5,355,sample description sorry,147
10,1,310,sample description sorry,68
10,4,171,sample description sorry,409
5,4,747,sample description sorry,186
8,1,822,sample description sorry,1
8,2,665,sample description sorry,395
6,6,506,sample description sorry,575
11,1,185,sample description sorry,377
8,2,705,sample description sorry,173
4,5,816,sample description sorry,455
3,4,541,sample description sorry,555
5,4,808,sample description sorry,94
8,3,160,sample description sorry,125
2,6,901,sample description sorry,378
2,5,1010,sample description sorry,508
8,5,346,sample description sorry,291
6,5,360,sample description sorry,268
4,4,914,sample description sorry,253
7,2,360,sample description sorry,502
10,7,435,sample description sorry,57
1,6,394,sample description sorry,374
1,7,285,sample description sorry,51
11,5,824,sample description sorry,421
9,5,354,sample description sorry,310
4,3,507,sample description sorry,110
3,5,536,sample description sorry,684
11,6,609,sample description sorry,118
6,1,735,sample description sorry,226
6,4,261,sample description sorry,213
8,7,283,sample description sorry,415
5,2,182,sample description sorry,351
8,4,363,sample description sorry,459
7,1,606,sample description sorry,513
11,1,314,sample description sorry,396
5,6,17,sample description sorry,461
7,5,613,sample description sorry,133
3,3,248,sample description sorry,420
1,3,974,sample description sorry,154
7,5,126,sample description sorry,322
1,3,900,sample description sorry,442
6,3,84,sample description sorry,639
5,7,565,sample description sorry,140
11,2,565,sample description sorry,656
4,2,142,sample description sorry,317
4,5,689,sample description sorry,568
10,3,375,sample description sorry,502
1,1,385,sample description sorry,117
3,5,631,sample description sorry,506
5,1,165,sample description sorry,483
2,1,62,sample description sorry,186
7,5,31,sample description sorry,587
6,5,211,sample description sorry,355
3,1,882,sample description sorry,21
1,3,314,sample description sorry,627
9,5,526,sample description sorry,486
4,4,93,sample description sorry,131
10,3,942,sample description sorry,417
10,7,125,sample description sorry,113
4,1,6,sample description sorry,60
11,1,364,sample description sorry,473
7,1,487,sample description sorry,151
6,3,719,sample description sorry,660
10,5,53,sample description sorry,263
5,7,860,sample description sorry,375
1,6,39,sample description sorry,178
1,3,682,sample description sorry,264
6,2,45,sample description sorry,462
10,2,710,sample description sorry,573
1,5,838,sample description sorry,1
10,2,842,sample description sorry,88
4,2,283,sample description sorry,306
1,2,92,sample description sorry,22
4,4,656,sample description sorry,617
1,3,374,sample description sorry,405
4,1,9,sample description sorry,167
11,5,907,sample description sorry,328
1,1,387,sample description sorry,701
5,6,660,sample description sorry,637
3,7,29,sample description sorry,424
3,1,851,sample description sorry,169
7,2,768,sample description sorry,387
8,1,681,sample description sorry,247
4,6,552,sample description sorry,369
10,1,879,sample description sorry,299
4,7,874,sample description sorry,134
10,7,457,sample description sorry,72
2,7,974,sample description sorry,555
5,7,688,sample description sorry,607
1,4,791,sample description sorry,289
11,2,17,sample description sorry,157
8,1,504,sample description sorry,673
3,7,265,sample description sorry,637
7,2,281,sample description sorry,274
9,6,956,sample description sorry,330
4,2,471,sample description sorry,561
1,4,588,sample description sorry,558
2,6,152,sample description sorry,678
11,1,577,sample description sorry,490
4,5,596,sample description sorry,264
11,5,924,sample description sorry,578
3,6,992,sample description sorry,545
3,4,975,sample description sorry,401
1,7,536,sample description sorry,161
6,3,312,sample description sorry,479
4,3,649,sample description sorry,385
2,2,1013,sample description sorry,149
1,2,683,sample description sorry,265
6,3,36,sample description sorry,202
4,4,136,sample description sorry,240
3,6,296,sample description sorry,36
2,4,1005,sample description sorry,658
5,2,417,sample description sorry,363
11,7,606,sample description sorry,15
10,2,787,sample description sorry,607
11,6,1009,sample description sorry,563
11,1,98,sample description sorry,464
4,7,645,sample description sorry,549
10,4,102,sample description sorry,31
2,3,66,sample description sorry,302
9,4,617,sample description sorry,223
9,3,495,sample description sorry,322
9,1,580,sample description sorry,558
8,4,43,sample description sorry,156
3,5,886,sample description sorry,281
7,5,110,sample description sorry,664
3,1,999,sample description sorry,370
5,4,373,sample description sorry,318
4,1,292,sample description sorry,498
6,3,79,sample description sorry,606
6,7,324,sample description sorry,118
1,3,107,sample description sorry,619
5,1,508,sample description sorry,108
4,4,1001,sample description sorry,118
7,5,170,sample description sorry,94
6,3,316,sample description sorry,10
2,2,615,sample description sorry,236
4,6,574,sample description sorry,431
5,7,262,sample description sorry,275
8,1,174,sample description sorry,538
2,3,55,sample description sorry,413
1,4,813,sample description sorry,675
2,6,813,sample description sorry,660
3,6,696,sample description sorry,199
7,4,744,sample description sorry,181
8,1,347,sample description sorry,480
3,5,970,sample description sorry,392
10,7,49,sample description sorry,237
5,4,468,sample description sorry,192
9,3,918,sample description sorry,674
1,6,884,sample description sorry,591
3,3,523,sample description sorry,444
11,1,301,sample description sorry,273
5,5,17,sample description sorry,297
11,6,285,sample description sorry,680
9,3,741,sample description sorry,578
8,3,781,sample description sorry,510
5,2,11,sample description sorry,569
7,7,239,sample description sorry,662
6,7,894,sample description sorry,621
1,3,967,sample description sorry,680
5,2,647,sample description sorry,168
6,3,964,sample description sorry,385
11,2,532,sample description sorry,35
4,7,79,sample description sorry,361
10,6,694,sample description sorry,443
5,5,375,sample description sorry,499
4,3,285,sample description sorry,461
1,1,158,sample description sorry,501
2,5,620,sample description sorry,494
1,2,492,sample description sorry,62
8,1,299,sample description sorry,359
9,3,422,sample description sorry,271
7,7,721,sample description sorry,630
11,1,756,sample description sorry,66
8,2,388,sample description sorry,386
4,7,787,sample description sorry,591
